timestamp,plot_id,crop,soil_type,soil_moisture,temperature_c,pressure_hpa,rainfall_mm,et_mm_day,irrigation_mm,lora_received,class,status
2023-01-03 01:30:00,plot_00,Wheat,Black Soil,0.14628366495252554,29.2,9982.56,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 02:00:00,plot_00,Wheat,Black Soil,0.16257549052906495,29.18,9982.77,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 02:30:00,plot_00,Wheat,Black Soil,0.16647173199635246,29.17,9982.94,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 03:00:00,plot_00,Wheat,Black Soil,0.1572396709890637,29.16,9982.79,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 03:30:00,plot_00,Wheat,Black Soil,0.15313371203884174,29.14,9983.13,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 04:00:00,plot_00,Wheat,Black Soil,0.16553836495103968,29.13,9982.81,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 04:30:00,plot_00,Wheat,Black Soil,0.14936907723055048,29.12,9982.8,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 05:00:00,plot_00,Wheat,Black Soil,0.15179128191139077,29.1,9982.47,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 05:30:00,plot_00,Wheat,Black Soil,0.1614057684419847,29.1,9982.65,0.0,0.5,15.0,False,Very Dry,0
2023-01-03 06:00:00,plot_00,Wheat,Black Soil,0.14,29.08,9982.3,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 06:30:00,plot_00,Wheat,Black Soil,0.15952858239419437,29.06,9982.16,0.0,0.5,15.0,False,Very Dry,0
2023-01-03 07:00:00,plot_00,Wheat,Black Soil,0.14860989574778471,29.05,9982.67,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 07:30:00,plot_00,Wheat,Black Soil,0.16048646636808958,29.04,9982.7,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 08:00:00,plot_00,Wheat,Black Soil,0.15794841552029942,29.02,9982.7,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 08:30:00,plot_00,Wheat,Black Soil,0.1601709428904177,29.0,9982.36,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 09:00:00,plot_00,Wheat,Black Soil,0.16516560428192312,28.99,9982.36,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 09:30:00,plot_00,Wheat,Black Soil,0.15248706972287876,28.98,9982.56,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 10:00:00,plot_00,Wheat,Black Soil,0.1709800849667624,28.96,9982.22,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 10:30:00,plot_00,Wheat,Black Soil,0.1601299738088439,28.96,9982.59,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 11:00:00,plot_00,Wheat,Black Soil,0.1642456879702911,28.94,9982.41,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 11:30:00,plot_00,Wheat,Black Soil,0.16575653746255214,28.93,9982.41,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 12:00:00,plot_00,Wheat,Black Soil,0.1595637282127077,28.92,9982.78,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 12:30:00,plot_00,Wheat,Black Soil,0.1663648582328958,28.91,9982.61,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 13:00:00,plot_00,Wheat,Black Soil,0.15492597238320485,28.9,9982.64,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 13:30:00,plot_00,Wheat,Black Soil,0.1481980379803492,28.89,9982.44,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 14:00:00,plot_00,Wheat,Black Soil,0.14,28.87,9982.09,0.0,0.5,15.0,True,Very Dry,0
2023-01-03 14:30:00,plot_00,Wheat,Black Soil,0.1947259529366947,28.86,9981.95,0.0,0.5,0.0,True,Dry,0
2023-01-03 15:00:00,plot_00,Wheat,Black Soil,0.24875939516924428,28.85,9982.12,0.0,0.5,0.0,True,Wet,1
2023-01-03 15:30:00,plot_00,Wheat,Black Soil,0.307711597147317,28.85,9983.32,0.0,0.5,0.0,True,Wet,1
2023-01-03 16:00:00,plot_00,Wheat,Black Soil,0.3222596003508531,28.94,9987.21,0.0,0.5,0.0,True,Wet,1
2023-01-03 16:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,29.28,9994.16,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 17:00:00,plot_00,Wheat,Black Soil,0.3227868319628703,29.66,9990.39,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 17:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,29.94,9989.62,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 18:00:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.14,9989.06,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 18:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.28,9988.36,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 19:00:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.38,9987.55,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 19:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.46,9987.09,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 20:00:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.5,9986.53,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 20:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.53,9985.8,0.0,0.5,0.0,False,Very Wet,1
2023-01-03 21:00:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.55,9985.59,0.0,0.5,0.0,False,Very Wet,1
2023-01-03 21:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.55,9985.24,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 22:00:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.54,9984.94,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 22:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.53,9984.77,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 23:00:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.51,9984.3,0.0,0.5,0.0,True,Very Wet,1
2023-01-03 23:30:00,plot_00,Wheat,Black Soil,0.3227868319628703,30.48,9984.68,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 00:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.44,9984.7,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 00:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.4,9984.27,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 01:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.36,9984.15,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 01:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.32,9984.37,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 02:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.27,9984.08,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 02:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.22,9983.95,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 03:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.18,9983.66,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 03:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.14,9983.73,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 04:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.09,9983.41,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 04:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.07,9983.63,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 05:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,30.03,9983.35,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 05:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.99,9982.86,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 06:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.95,9982.75,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 06:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.91,9982.26,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 07:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.87,9981.95,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 07:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.83,9981.67,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 08:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.8,9981.38,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 08:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.76,9981.39,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 09:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.73,9980.73,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 09:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.7,9980.77,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 10:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.67,9980.78,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 10:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.65,9980.64,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 11:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.62,9980.67,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 11:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.59,9980.37,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 12:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.57,9980.03,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 12:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.54,9979.89,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 13:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.51,9979.58,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 13:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.49,9979.25,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 14:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.46,9979.45,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 14:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.44,9979.28,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 15:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.42,9979.48,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 15:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.39,9979.17,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 16:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.37,9979.2,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 16:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.35,9979.55,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 17:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.34,9979.55,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 17:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.31,9979.58,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 18:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.29,9980.09,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 18:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.27,9980.13,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 19:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.25,9980.16,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 19:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.22,9979.96,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 20:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.2,9980.16,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 20:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.18,9980.19,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 21:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.17,9980.39,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 21:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.15,9980.73,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 22:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.13,9980.59,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 22:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.11,9980.91,0.0,0.5,0.0,False,Very Wet,1
2023-01-04 23:00:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.1,9981.28,0.0,0.5,0.0,True,Very Wet,1
2023-01-04 23:30:00,plot_00,Wheat,Black Soil,0.3223664424312258,29.08,9981.28,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 00:00:00,plot_00,Wheat,Black Soil,0.32195127810325236,29.07,9981.47,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 00:30:00,plot_00,Wheat,Black Soil,0.32195127810325236,29.05,9981.48,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 01:00:00,plot_00,Wheat,Black Soil,0.32195127810325236,29.03,9981.84,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 01:30:00,plot_00,Wheat,Black Soil,0.32195127810325236,29.02,9981.84,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 02:00:00,plot_00,Wheat,Black Soil,0.32195127810325236,29.0,9981.51,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 02:30:00,plot_00,Wheat,Black Soil,0.32195127810325236,28.99,9981.7,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 03:00:00,plot_00,Wheat,Black Soil,0.32195127810325236,28.97,9981.88,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 03:30:00,plot_00,Wheat,Black Soil,0.32195127810325236,28.96,9981.91,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 04:00:00,plot_00,Wheat,Black Soil,0.32195127810325236,28.94,9981.91,0.0,0.5,0.0,True,Very Wet,1
2023-01-05 04:30:00,plot_00,Wheat,Black Soil,0.32195127810325236,28.93,9981.76,0.0,0.5,0.0,True,Very Wet,1
